"datasetid","datasettypeid","taxonname","variableunits","variablecontext","elementtype"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
49906,3,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
52851,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
59841,36,"Charcoal","number","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55945,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55943,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
55944,16,"Charcoal","μm^2","","microfragment"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
41126,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56102,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
56105,16,"Charcoal","NISP","",">150 µm"
